offline_datapoint_2 1547499460 0.000
offline_datapoint_4 1547499460 1.000
offline_datapoint_3 1547499460 0.000
offline_datapoint_5 1547499460 0.000
offline_datapoint_7 1547499460 0.000
offline_datapoint_6 1547499460 0.000
offline_datapoint_8 1547499460 0.000
offline_datapoint_9 1547499460 416.416
offline_datapoint_10 1547499460 0.000
offline_datapoint_11 1547499460 0.000
offline_datapoint_12 1547499460 0.000
offline_datapoint_13 1547499460 832.833
offline_datapoint_14 1547499460 832.833
offline_datapoint_15 1547499460 0.000
offline_datapoint_16 1547499460 195843.000
offline_datapoint_17 1547499460 10641.000
offline_datapoint_18 1547499460 10589.000
offline_datapoint_19 1547499460 195968.000
offline_datapoint_20 1547499460 196111.000
offline_datapoint_21 1547499460 10724.000
offline_datapoint_22 1547499460 10724.000
offline_datapoint_23 1547499460 196111.000
offline_datapoint_0 1547499460 200.000
offline_datapoint_1 1547499460 80.000
offline_datapoint_2 1547499460 0.000
offline_datapoint_4 1547499460 1.000
offline_datapoint_3 1547499460 0.000
offline_datapoint_5 1547499460 0.000
offline_datapoint_7 1547499460 0.000
offline_datapoint_6 1547499460 0.000
offline_datapoint_8 1547499460 0.000
offline_datapoint_9 1547499460 416.416
offline_datapoint_10 1547499460 0.000
offline_datapoint_11 1547499460 0.000
offline_datapoint_12 1547499460 0.000
offline_datapoint_13 1547499460 832.833
offline_datapoint_14 1547499460 832.833
offline_datapoint_15 1547499460 0.000
offline_datapoint_16 1547499460 195843.000
offline_datapoint_17 1547499460 10641.000
offline_datapoint_18 1547499460 10589.000
offline_datapoint_19 1547499460 195968.000
offline_datapoint_20 1547499460 196111.000
offline_datapoint_21 1547499460 10724.000
offline_datapoint_22 1547499460 10724.000
offline_datapoint_23 1547499460 196111.000
offline_datapoint_0 1547499460 200.000
offline_datapoint_1 1547499460 80.000
offline_datapoint_2 1547499460 0.000
offline_datapoint_4 1547499460 1.000
offline_datapoint_3 1547499460 0.000
offline_datapoint_5 1547499460 0.000
offline_datapoint_7 1547499460 0.000
offline_datapoint_6 1547499460 0.000
offline_datapoint_8 1547499460 0.000
offline_datapoint_9 1547499460 416.416
offline_datapoint_10 1547499460 0.000
offline_datapoint_11 1547499460 0.000
offline_datapoint_12 1547499460 0.000
offline_datapoint_13 1547499460 832.833
offline_datapoint_14 1547499460 832.833
offline_datapoint_15 1547499460 0.000
offline_datapoint_16 1547499460 195843.000
offline_datapoint_17 1547499460 10641.000
offline_datapoint_18 1547499460 10589.000
offline_datapoint_19 1547499460 195968.000
offline_datapoint_20 1547499460 196111.000
offline_datapoint_21 1547499460 10724.000
offline_datapoint_22 1547499460 10724.000
offline_datapoint_23 1547499460 196111.000
offline_datapoint_0 1547499460 200.000
offline_datapoint_1 1547499460 80.000
offline_datapoint_2 1547499470 0.000
offline_datapoint_4 1547499470 2.000
offline_datapoint_3 1547499470 0.000
offline_datapoint_5 1547499470 0.000
offline_datapoint_7 1547499470 0.000
offline_datapoint_6 1547499470 0.000
offline_datapoint_8 1547499470 0.000
offline_datapoint_9 1547499470 415.584
offline_datapoint_10 1547499470 0.000
offline_datapoint_11 1547499470 0.000
offline_datapoint_12 1547499470 0.000
offline_datapoint_13 1547499470 415.584
offline_datapoint_14 1547499470 0.000
offline_datapoint_15 1547499470 0.000
offline_datapoint_16 1547499470 293679.000
offline_datapoint_17 1547499470 15999.000
offline_datapoint_18 1547499470 15947.000
offline_datapoint_19 1547499470 295274.000
offline_datapoint_20 1547499470 294188.000
offline_datapoint_21 1547499470 15982.000
offline_datapoint_22 1547499470 15930.000
offline_datapoint_23 1547499470 294188.000
offline_datapoint_0 1547499470 200.000
offline_datapoint_1 1547499470 80.000
offline_datapoint_2 1547499470 0.000
offline_datapoint_4 1547499470 2.000
offline_datapoint_3 1547499470 0.000
offline_datapoint_5 1547499470 0.000
offline_datapoint_7 1547499470 0.000
offline_datapoint_6 1547499470 0.000
offline_datapoint_8 1547499470 0.000
offline_datapoint_9 1547499470 415.584
offline_datapoint_10 1547499470 0.000
offline_datapoint_11 1547499470 0.000
offline_datapoint_12 1547499470 0.000
offline_datapoint_13 1547499470 415.584
offline_datapoint_14 1547499470 0.000
offline_datapoint_15 1547499470 0.000
offline_datapoint_16 1547499470 293679.000
offline_datapoint_17 1547499470 15999.000
offline_datapoint_18 1547499470 15947.000
offline_datapoint_19 1547499470 295274.000
offline_datapoint_20 1547499470 294188.000
offline_datapoint_21 1547499470 15982.000
offline_datapoint_22 1547499470 15930.000
offline_datapoint_23 1547499470 294188.000
offline_datapoint_0 1547499470 200.000
offline_datapoint_1 1547499470 80.000
offline_datapoint_2 1547499470 0.000
offline_datapoint_4 1547499470 2.000
offline_datapoint_3 1547499470 0.000
offline_datapoint_5 1547499470 0.000
offline_datapoint_7 1547499470 0.000
offline_datapoint_6 1547499470 0.000
offline_datapoint_8 1547499470 0.000
offline_datapoint_9 1547499470 415.584
offline_datapoint_10 1547499470 0.000
offline_datapoint_11 1547499470 0.000
offline_datapoint_12 1547499470 0.000
offline_datapoint_13 1547499470 415.584
offline_datapoint_14 1547499470 0.000
offline_datapoint_15 1547499470 0.000
offline_datapoint_16 1547499470 293679.000
offline_datapoint_17 1547499470 15999.000
offline_datapoint_18 1547499470 15947.000
offline_datapoint_19 1547499470 295274.000
offline_datapoint_20 1547499470 294188.000
offline_datapoint_21 1547499470 15982.000
offline_datapoint_22 1547499470 15930.000
offline_datapoint_23 1547499470 294188.000
offline_datapoint_0 1547499470 200.000
offline_datapoint_1 1547499470 80.000
offline_datapoint_2 1547499470 0.000
offline_datapoint_4 1547499470 2.000
offline_datapoint_3 1547499470 0.000
offline_datapoint_5 1547499470 0.000
offline_datapoint_7 1547499470 0.000
offline_datapoint_6 1547499470 0.000
offline_datapoint_8 1547499470 0.000
offline_datapoint_9 1547499470 415.584
offline_datapoint_10 1547499470 0.000
offline_datapoint_11 1547499470 0.000
offline_datapoint_12 1547499470 0.000
offline_datapoint_13 1547499470 415.584
offline_datapoint_14 1547499470 0.000
offline_datapoint_15 1547499470 0.000
offline_datapoint_16 1547499470 293679.000
offline_datapoint_17 1547499470 15999.000
offline_datapoint_18 1547499470 15947.000
offline_datapoint_19 1547499470 295274.000
offline_datapoint_20 1547499470 294188.000
offline_datapoint_21 1547499470 15982.000
offline_datapoint_22 1547499470 15930.000
offline_datapoint_23 1547499470 294188.000
offline_datapoint_0 1547499482 200.000
offline_datapoint_1 1547499482 80.000
offline_datapoint_2 1547499482 0.000
offline_datapoint_4 1547499482 3.000
offline_datapoint_3 1547499482 0.000
offline_datapoint_5 1547499482 0.000
offline_datapoint_7 1547499482 0.000
offline_datapoint_6 1547499482 0.000
offline_datapoint_8 1547499482 661120.000
offline_datapoint_9 1547499482 18696.000
offline_datapoint_10 1547499482 15568.000
offline_datapoint_11 1547499482 374808.000
offline_datapoint_12 1547499482 0.000
offline_datapoint_13 1547499482 0.000
offline_datapoint_14 1547499482 0.000
offline_datapoint_15 1547499482 0.000
offline_datapoint_16 1547499482 558896.000
offline_datapoint_17 1547499482 31525.000
offline_datapoint_18 1547499482 30921.000
offline_datapoint_19 1547499482 561297.000
offline_datapoint_20 1547499482 588217.000
offline_datapoint_21 1547499482 32418.000
offline_datapoint_22 1547499482 32418.000
offline_datapoint_23 1547499482 588217.000
offline_datapoint_0 1547499482 200.000
offline_datapoint_1 1547499482 80.000
offline_datapoint_2 1547499482 0.000
offline_datapoint_4 1547499482 3.000
offline_datapoint_3 1547499482 0.000
offline_datapoint_5 1547499482 0.000
offline_datapoint_7 1547499482 0.000
offline_datapoint_6 1547499482 0.000
offline_datapoint_8 1547499482 661120.000
offline_datapoint_9 1547499482 18696.000
offline_datapoint_10 1547499482 15568.000
offline_datapoint_11 1547499482 374808.000
offline_datapoint_12 1547499482 0.000
offline_datapoint_13 1547499482 0.000
offline_datapoint_14 1547499482 0.000
offline_datapoint_15 1547499482 0.000
offline_datapoint_16 1547499482 558896.000
offline_datapoint_17 1547499482 31525.000
offline_datapoint_18 1547499482 30921.000
offline_datapoint_19 1547499482 561297.000
offline_datapoint_20 1547499482 588217.000
offline_datapoint_21 1547499482 32418.000
offline_datapoint_22 1547499482 32418.000
offline_datapoint_23 1547499482 588217.000
offline_datapoint_0 1547499482 200.000
offline_datapoint_1 1547499482 80.000
offline_datapoint_2 1547499482 0.000
offline_datapoint_4 1547499482 3.000
offline_datapoint_3 1547499482 0.000
offline_datapoint_5 1547499482 0.000
offline_datapoint_7 1547499482 0.000
offline_datapoint_6 1547499482 0.000
offline_datapoint_8 1547499482 661120.000
offline_datapoint_9 1547499482 18696.000
offline_datapoint_10 1547499482 15568.000
offline_datapoint_11 1547499482 374808.000
offline_datapoint_12 1547499482 0.000
offline_datapoint_13 1547499482 0.000
offline_datapoint_14 1547499482 0.000
offline_datapoint_15 1547499482 0.000
offline_datapoint_16 1547499482 558896.000
offline_datapoint_17 1547499482 31525.000
offline_datapoint_18 1547499482 30921.000
offline_datapoint_19 1547499482 561297.000
offline_datapoint_20 1547499482 588217.000
offline_datapoint_21 1547499482 32418.000
offline_datapoint_22 1547499482 32418.000
offline_datapoint_23 1547499482 588217.000
offline_datapoint_0 1547499482 200.000
offline_datapoint_1 1547499482 80.000
offline_datapoint_2 1547499492 0.000
offline_datapoint_4 1547499492 5.000
offline_datapoint_3 1547499492 0.000
offline_datapoint_5 1547499492 0.000
offline_datapoint_7 1547499492 0.000
offline_datapoint_6 1547499492 0.000
offline_datapoint_8 1547499492 297950.050
offline_datapoint_9 1547499492 14225.774
offline_datapoint_10 1547499492 14665.335
offline_datapoint_11 1547499492 223072.927
offline_datapoint_12 1547499492 226397.602
offline_datapoint_13 1547499492 7896.104
offline_datapoint_14 1547499492 9086.913
offline_datapoint_15 1547499492 226397.602
offline_datapoint_16 1547499492 725402.000
offline_datapoint_17 1547499492 41028.000
offline_datapoint_18 1547499492 40831.000
offline_datapoint_19 1547499492 729285.000
offline_datapoint_20 1547499492 784130.000
offline_datapoint_21 1547499492 43237.000
offline_datapoint_22 1547499492 43237.000
offline_datapoint_23 1547499492 784130.000
offline_datapoint_0 1547499492 200.000
offline_datapoint_1 1547499492 80.000
offline_datapoint_2 1547499492 0.000
offline_datapoint_4 1547499492 5.000
offline_datapoint_3 1547499492 0.000
offline_datapoint_5 1547499492 0.000
offline_datapoint_7 1547499492 0.000
offline_datapoint_6 1547499492 0.000
offline_datapoint_8 1547499492 297950.050
offline_datapoint_9 1547499492 14225.774
offline_datapoint_10 1547499492 14665.335
offline_datapoint_11 1547499492 223072.927
offline_datapoint_12 1547499492 226397.602
offline_datapoint_13 1547499492 7896.104
offline_datapoint_14 1547499492 9086.913
offline_datapoint_15 1547499492 226397.602
offline_datapoint_16 1547499492 725402.000
offline_datapoint_17 1547499492 41028.000
offline_datapoint_18 1547499492 40831.000
offline_datapoint_19 1547499492 729285.000
offline_datapoint_20 1547499492 784130.000
offline_datapoint_21 1547499492 43237.000
offline_datapoint_22 1547499492 43237.000
offline_datapoint_23 1547499492 784130.000
offline_datapoint_0 1547499492 200.000
offline_datapoint_1 1547499492 80.000
offline_datapoint_2 1547499492 0.000
offline_datapoint_4 1547499492 5.000
offline_datapoint_3 1547499492 0.000
offline_datapoint_5 1547499492 0.000
offline_datapoint_7 1547499492 0.000
offline_datapoint_6 1547499492 0.000
offline_datapoint_8 1547499492 297950.050
offline_datapoint_9 1547499492 14225.774
offline_datapoint_10 1547499492 14665.335
offline_datapoint_11 1547499492 223072.927
offline_datapoint_12 1547499492 226397.602
offline_datapoint_13 1547499492 7896.104
offline_datapoint_14 1547499492 9086.913
offline_datapoint_15 1547499492 226397.602
offline_datapoint_16 1547499492 725402.000
offline_datapoint_17 1547499492 41028.000
offline_datapoint_18 1547499492 40831.000
offline_datapoint_19 1547499492 729285.000
offline_datapoint_20 1547499492 784130.000
offline_datapoint_21 1547499492 43237.000
offline_datapoint_22 1547499492 43237.000
offline_datapoint_23 1547499492 784130.000
offline_datapoint_0 1547499492 200.000
offline_datapoint_1 1547499492 80.000
offline_datapoint_2 1547499492 0.000
offline_datapoint_4 1547499492 5.000
offline_datapoint_3 1547499492 0.000
offline_datapoint_5 1547499492 0.000
offline_datapoint_7 1547499492 0.000
offline_datapoint_6 1547499492 0.000
offline_datapoint_8 1547499492 297950.050
offline_datapoint_9 1547499492 14225.774
offline_datapoint_10 1547499492 14665.335
offline_datapoint_11 1547499492 223072.927
offline_datapoint_12 1547499492 226397.602
offline_datapoint_13 1547499492 7896.104
offline_datapoint_14 1547499492 9086.913
offline_datapoint_15 1547499492 226397.602
offline_datapoint_16 1547499492 725402.000
offline_datapoint_17 1547499492 41028.000
offline_datapoint_18 1547499492 40831.000
offline_datapoint_19 1547499492 729285.000
offline_datapoint_20 1547499492 784130.000
offline_datapoint_21 1547499492 43237.000
offline_datapoint_22 1547499492 43237.000
offline_datapoint_23 1547499492 784130.000
offline_datapoint_0 1547499502 200.000
offline_datapoint_1 1547499502 80.000
offline_datapoint_2 1547499502 0.000
offline_datapoint_4 1547499502 5.000
offline_datapoint_3 1547499502 0.000
offline_datapoint_5 1547499502 0.000
offline_datapoint_7 1547499502 0.000
offline_datapoint_6 1547499502 0.000
offline_datapoint_8 1547499502 4926.148
offline_datapoint_9 1547499502 5413.174
offline_datapoint_10 1547499502 7313.373
offline_datapoint_11 1547499502 35161.677
offline_datapoint_12 1547499502 226171.657
offline_datapoint_13 1547499502 8311.377
offline_datapoint_14 1547499502 8311.377
offline_datapoint_15 1547499502 225852.295
offline_datapoint_16 1547499502 820004.000
offline_datapoint_17 1547499502 46635.000
offline_datapoint_18 1547499502 46583.000
offline_datapoint_19 1547499502 827674.000
offline_datapoint_20 1547499502 1045548.000
offline_datapoint_21 1547499502 58218.000
offline_datapoint_22 1547499502 58218.000
offline_datapoint_23 1547499502 1045548.000
offline_datapoint_0 1547499502 200.000
offline_datapoint_1 1547499502 80.000
offline_datapoint_2 1547499502 0.000
offline_datapoint_4 1547499502 5.000
offline_datapoint_3 1547499502 0.000
offline_datapoint_5 1547499502 0.000
offline_datapoint_7 1547499502 0.000
offline_datapoint_6 1547499502 0.000
offline_datapoint_8 1547499502 4926.148
offline_datapoint_9 1547499502 5413.174
offline_datapoint_10 1547499502 7313.373
offline_datapoint_11 1547499502 35161.677
offline_datapoint_12 1547499502 226171.657
offline_datapoint_13 1547499502 8311.377
offline_datapoint_14 1547499502 8311.377
offline_datapoint_15 1547499502 225852.295
offline_datapoint_16 1547499502 820004.000
offline_datapoint_17 1547499502 46635.000
offline_datapoint_18 1547499502 46583.000
offline_datapoint_19 1547499502 827674.000
offline_datapoint_20 1547499502 1045548.000
offline_datapoint_21 1547499502 58218.000
offline_datapoint_22 1547499502 58218.000
offline_datapoint_23 1547499502 1045548.000
offline_datapoint_0 1547499502 200.000
offline_datapoint_1 1547499502 80.000
offline_datapoint_2 1547499502 0.000
offline_datapoint_4 1547499502 5.000
offline_datapoint_3 1547499502 0.000
offline_datapoint_5 1547499502 0.000
offline_datapoint_7 1547499502 0.000
offline_datapoint_6 1547499502 0.000
offline_datapoint_8 1547499502 4926.148
offline_datapoint_9 1547499502 5413.174
offline_datapoint_10 1547499502 7313.373
offline_datapoint_11 1547499502 35161.677
offline_datapoint_12 1547499502 226171.657
offline_datapoint_13 1547499502 8311.377
offline_datapoint_14 1547499502 8311.377
offline_datapoint_15 1547499502 225852.295
offline_datapoint_16 1547499502 820004.000
offline_datapoint_17 1547499502 46635.000
offline_datapoint_18 1547499502 46583.000
offline_datapoint_19 1547499502 827674.000
offline_datapoint_20 1547499502 1045548.000
offline_datapoint_21 1547499502 58218.000
offline_datapoint_22 1547499502 58218.000
offline_datapoint_23 1547499502 1045548.000
offline_datapoint_0 1547499502 200.000
offline_datapoint_1 1547499502 80.000
offline_datapoint_2 1547499513 0.000
offline_datapoint_4 1547499513 6.000
offline_datapoint_3 1547499513 0.000
offline_datapoint_5 1547499513 0.000
offline_datapoint_7 1547499513 0.000
offline_datapoint_6 1547499513 0.000
offline_datapoint_8 1547499513 11800.000
offline_datapoint_9 1547499513 4360.000
offline_datapoint_10 1547499513 6608.000
offline_datapoint_11 1547499513 11800.000
offline_datapoint_12 1547499513 216544.000
offline_datapoint_13 1547499513 8648.000
offline_datapoint_14 1547499513 7048.000
offline_datapoint_15 1547499513 216544.000
offline_datapoint_16 1547499513 1141962.000
offline_datapoint_17 1547499513 64001.000
offline_datapoint_18 1547499513 63949.000
offline_datapoint_19 1547499513 1146193.000
offline_datapoint_20 1547499513 1239847.000
offline_datapoint_21 1547499513 69207.000
offline_datapoint_22 1547499513 69007.000
offline_datapoint_23 1547499513 1239847.000
offline_datapoint_0 1547499513 200.000
offline_datapoint_1 1547499513 80.000
offline_datapoint_2 1547499513 0.000
offline_datapoint_4 1547499513 6.000
offline_datapoint_3 1547499513 0.000
offline_datapoint_5 1547499513 0.000
offline_datapoint_7 1547499513 0.000
offline_datapoint_6 1547499513 0.000
offline_datapoint_8 1547499513 11800.000
offline_datapoint_9 1547499513 4360.000
offline_datapoint_10 1547499513 6608.000
offline_datapoint_11 1547499513 11800.000
offline_datapoint_12 1547499513 216544.000
offline_datapoint_13 1547499513 8648.000
offline_datapoint_14 1547499513 7048.000
offline_datapoint_15 1547499513 216544.000
offline_datapoint_16 1547499513 1141962.000
offline_datapoint_17 1547499513 64001.000
offline_datapoint_18 1547499513 63949.000
offline_datapoint_19 1547499513 1146193.000
offline_datapoint_20 1547499513 1239847.000
offline_datapoint_21 1547499513 69207.000
offline_datapoint_22 1547499513 69007.000
offline_datapoint_23 1547499513 1239847.000
offline_datapoint_0 1547499513 200.000
offline_datapoint_1 1547499513 80.000
offline_datapoint_2 1547499513 0.000
offline_datapoint_4 1547499513 6.000
offline_datapoint_3 1547499513 0.000
offline_datapoint_5 1547499513 0.000
offline_datapoint_7 1547499513 0.000
offline_datapoint_6 1547499513 0.000
offline_datapoint_8 1547499513 11800.000
offline_datapoint_9 1547499513 4360.000
offline_datapoint_10 1547499513 6608.000
offline_datapoint_11 1547499513 11800.000
offline_datapoint_12 1547499513 216544.000
offline_datapoint_13 1547499513 8648.000
offline_datapoint_14 1547499513 7048.000
offline_datapoint_15 1547499513 216544.000
offline_datapoint_16 1547499513 1141962.000
offline_datapoint_17 1547499513 64001.000
offline_datapoint_18 1547499513 63949.000
offline_datapoint_19 1547499513 1146193.000
offline_datapoint_20 1547499513 1239847.000
offline_datapoint_21 1547499513 69207.000
offline_datapoint_22 1547499513 69007.000
offline_datapoint_23 1547499513 1239847.000
offline_datapoint_0 1547499513 200.000
offline_datapoint_1 1547499513 80.000
offline_datapoint_2 1547499513 0.000
offline_datapoint_4 1547499513 6.000
offline_datapoint_3 1547499513 0.000
offline_datapoint_5 1547499513 0.000
offline_datapoint_7 1547499513 0.000
offline_datapoint_6 1547499513 0.000
offline_datapoint_8 1547499513 11800.000
offline_datapoint_9 1547499513 4360.000
offline_datapoint_10 1547499513 6608.000
offline_datapoint_11 1547499513 11800.000
offline_datapoint_12 1547499513 216544.000
offline_datapoint_13 1547499513 8648.000
offline_datapoint_14 1547499513 7048.000
offline_datapoint_15 1547499513 216544.000
offline_datapoint_16 1547499513 1141962.000
offline_datapoint_17 1547499513 64001.000
offline_datapoint_18 1547499513 63949.000
offline_datapoint_19 1547499513 1146193.000
offline_datapoint_20 1547499513 1239847.000
offline_datapoint_21 1547499513 69207.000
offline_datapoint_22 1547499513 69007.000
offline_datapoint_23 1547499513 1239847.000
offline_datapoint_0 1547499523 200.000
offline_datapoint_1 1547499523 80.000
offline_datapoint_2 1547499523 0.000
offline_datapoint_4 1547499523 8.000
offline_datapoint_3 1547499523 0.000
offline_datapoint_5 1547499523 0.000
offline_datapoint_7 1547499523 0.000
offline_datapoint_6 1547499523 0.000
offline_datapoint_8 1547499523 0.000
offline_datapoint_9 1547499523 743.257
offline_datapoint_10 1547499523 743.257
offline_datapoint_11 1547499523 0.000
offline_datapoint_12 1547499523 249998.002
offline_datapoint_13 1547499523 13698.302
offline_datapoint_14 1547499523 10301.698
offline_datapoint_15 1547499523 259900.100
offline_datapoint_16 1547499523 1272644.000
offline_datapoint_17 1547499523 72104.000
offline_datapoint_18 1547499523 72052.000
offline_datapoint_19 1547499523 1278345.000
offline_datapoint_20 1547499523 1370909.000
offline_datapoint_21 1547499523 77096.000
offline_datapoint_22 1547499523 76671.000
offline_datapoint_23 1547499523 1372200.000
offline_datapoint_0 1547499523 200.000
offline_datapoint_1 1547499523 80.000
offline_datapoint_2 1547499523 0.000
offline_datapoint_4 1547499523 8.000
offline_datapoint_3 1547499523 0.000
offline_datapoint_5 1547499523 0.000
offline_datapoint_7 1547499523 0.000
offline_datapoint_6 1547499523 0.000
offline_datapoint_8 1547499523 0.000
offline_datapoint_9 1547499523 743.257
offline_datapoint_10 1547499523 743.257
offline_datapoint_11 1547499523 0.000
offline_datapoint_12 1547499523 249998.002
offline_datapoint_13 1547499523 13698.302
offline_datapoint_14 1547499523 10301.698
offline_datapoint_15 1547499523 259900.100
offline_datapoint_16 1547499523 1272644.000
offline_datapoint_17 1547499523 72104.000
offline_datapoint_18 1547499523 72052.000
offline_datapoint_19 1547499523 1278345.000
offline_datapoint_20 1547499523 1370909.000
offline_datapoint_21 1547499523 77096.000
offline_datapoint_22 1547499523 76671.000
offline_datapoint_23 1547499523 1372200.000
offline_datapoint_0 1547499523 200.000
offline_datapoint_1 1547499523 80.000
offline_datapoint_2 1547499523 0.000
offline_datapoint_4 1547499523 8.000
offline_datapoint_3 1547499523 0.000
offline_datapoint_5 1547499523 0.000
offline_datapoint_7 1547499523 0.000
offline_datapoint_6 1547499523 0.000
offline_datapoint_8 1547499523 0.000
offline_datapoint_9 1547499523 743.257
offline_datapoint_10 1547499523 743.257
offline_datapoint_11 1547499523 0.000
offline_datapoint_12 1547499523 249998.002
offline_datapoint_13 1547499523 13698.302
offline_datapoint_14 1547499523 10301.698
offline_datapoint_15 1547499523 259900.100
offline_datapoint_16 1547499523 1272644.000
offline_datapoint_17 1547499523 72104.000
offline_datapoint_18 1547499523 72052.000
offline_datapoint_19 1547499523 1278345.000
offline_datapoint_20 1547499523 1370909.000
offline_datapoint_21 1547499523 77096.000
offline_datapoint_22 1547499523 76671.000
offline_datapoint_23 1547499523 1372200.000
offline_datapoint_0 1547499523 200.000
offline_datapoint_1 1547499523 80.000
offline_datapoint_2 1547499533 0.000
offline_datapoint_4 1547499533 10.000
offline_datapoint_3 1547499533 0.000
offline_datapoint_5 1547499533 0.000
offline_datapoint_7 1547499533 0.000
offline_datapoint_6 1547499533 0.000
offline_datapoint_8 1547499533 359216.000
offline_datapoint_9 1547499533 29544.000
offline_datapoint_10 1547499533 23552.000
offline_datapoint_11 1547499533 299680.000
offline_datapoint_12 1547499533 518328.000
offline_datapoint_13 1547499533 23624.000
offline_datapoint_14 1547499533 23624.000
offline_datapoint_15 1547499533 458768.000
offline_datapoint_16 1547499533 1419929.000
offline_datapoint_17 1547499533 84457.000
offline_datapoint_18 1547499533 83500.000
offline_datapoint_19 1547499533 1425734.000
offline_datapoint_20 1547499533 1641741.000
offline_datapoint_21 1547499533 93257.000
offline_datapoint_22 1547499533 93257.000
offline_datapoint_23 1547499533 1641781.000
offline_datapoint_0 1547499533 200.000
offline_datapoint_1 1547499533 80.000
offline_datapoint_2 1547499533 0.000
offline_datapoint_4 1547499533 10.000
offline_datapoint_3 1547499533 0.000
offline_datapoint_5 1547499533 0.000
offline_datapoint_7 1547499533 0.000
offline_datapoint_6 1547499533 0.000
offline_datapoint_8 1547499533 359216.000
offline_datapoint_9 1547499533 29544.000
offline_datapoint_10 1547499533 23552.000
offline_datapoint_11 1547499533 299680.000
offline_datapoint_12 1547499533 518328.000
offline_datapoint_13 1547499533 23624.000
offline_datapoint_14 1547499533 23624.000
offline_datapoint_15 1547499533 458768.000
offline_datapoint_16 1547499533 1419929.000
offline_datapoint_17 1547499533 84457.000
offline_datapoint_18 1547499533 83500.000
offline_datapoint_19 1547499533 1425734.000
offline_datapoint_20 1547499533 1641741.000
offline_datapoint_21 1547499533 93257.000
offline_datapoint_22 1547499533 93257.000
offline_datapoint_23 1547499533 1641781.000
offline_datapoint_0 1547499533 200.000
offline_datapoint_1 1547499533 80.000
offline_datapoint_2 1547499533 0.000
offline_datapoint_4 1547499533 10.000
offline_datapoint_3 1547499533 0.000
offline_datapoint_5 1547499533 0.000
offline_datapoint_7 1547499533 0.000
offline_datapoint_6 1547499533 0.000
offline_datapoint_8 1547499533 359216.000
offline_datapoint_9 1547499533 29544.000
offline_datapoint_10 1547499533 23552.000
offline_datapoint_11 1547499533 299680.000
offline_datapoint_12 1547499533 518328.000
offline_datapoint_13 1547499533 23624.000
offline_datapoint_14 1547499533 23624.000
offline_datapoint_15 1547499533 458768.000
