64 1547499438 0.000000 0.000000 -101.000000 0.000000 0.000000
64 1547499439 0.000000 0.000000 -101.000000 0.000000 0.000000
64 1547499440 0.000000 0.000000 -101.000000 0.000000 0.000000
64 1547499441 0.000000 0.000000 -101.000000 0.000000 0.000000
64 1547499442 0.000000 0.000000 -101.000000 0.000000 0.000000
64 1547499443 0.000000 0.000000 -101.000000 0.000000 0.000000
64 1547499444 0.000000 0.000000 -101.000000 0.000000 0.000000
64 1547499445 0.000000 0.000000 -101.000000 0.000000 0.000000
64 1547499446 0.000000 0.000000 -101.000000 0.000000 0.000000
64 1547499447 0.000000 0.000000 -101.000000 0.000000 0.000000
64 1547499448 0.000000 0.000000 -101.000000 0.000000 0.000000
64 1547499449 0.000000 0.000000 -101.000000 0.000000 0.000000
64 1547499450 0.000000 0.000000 -101.000000 0.000000 0.000000
64 1547499451 0.000000 0.000000 -101.000000 0.000000 0.000000
64 1547499452 14.000000 2.200000 30.800000 30.800000 -20.200000
64 1547499453 14.000000 2.200000 61.600000 61.600000 -20.200000
64 1547499454 14.000000 2.200000 92.400000 92.400000 -20.200000
64 1547499455 14.000000 2.200000 123.200000 123.200000 -20.200000
64 1547499456 14.000000 2.200000 154.000000 154.000000 -20.200000
64 1547499457 0.720000 5.000000 157.600000 157.600000 -20.200000
64 1547499458 0.720000 5.000000 161.200000 161.200000 -20.200000
64 1547499459 0.720000 5.000000 164.800000 164.800000 -20.200000
64 1547499460 0.720000 5.000000 168.400000 168.400000 -20.200000
64 1547499461 0.720000 5.000000 172.000000 172.000000 -20.200000
64 1547499462 1.300000 8.000000 182.400000 182.400000 -20.200000
64 1547499463 1.300000 8.000000 192.800000 192.800000 -20.200000
64 1547499464 1.300000 8.000000 203.200000 203.200000 -20.200000
64 1547499465 1.300000 8.000000 213.600000 213.600000 -20.200000
64 1547499466 1.300000 8.000000 224.000000 224.000000 -20.200000
64 1547499467 0.423077 10.400000 228.400000 228.400000 -20.200000
64 1547499468 0.423077 10.400000 232.800000 232.800000 -20.200000
64 1547499469 0.423077 10.400000 237.200000 237.200000 -20.200000
64 1547499470 0.423077 10.400000 241.600000 241.600000 -20.200000
64 1547499471 0.423077 10.400000 246.000000 246.000000 -20.200000
64 1547499472 0.545455 13.200000 253.200000 253.200000 -20.200000
64 1547499473 0.545455 13.200000 260.400000 260.400000 -20.200000
64 1547499474 0.545455 13.200000 267.600000 267.600000 -20.200000
64 1547499475 0.545455 13.200000 274.800000 274.800000 -20.200000
64 1547499476 0.545455 13.200000 282.000000 282.000000 -20.200000
64 1547499477 0.452381 16.800000 289.600000 289.600000 -20.200000
64 1547499478 0.452381 16.800000 297.200000 297.200000 -20.200000
64 1547499479 0.452381 16.800000 304.800000 304.800000 -20.200000
64 1547499480 0.452381 16.800000 312.400000 312.400000 -20.200000
64 1547499481 0.452381 16.800000 320.000000 320.000000 -20.200000
64 1547499482 0.358491 21.200000 327.600000 327.600000 -20.200000
64 1547499483 0.358491 21.200000 335.200000 335.200000 -20.200000
64 1547499484 0.358491 21.200000 342.800000 342.800000 -20.200000
64 1547499485 0.358491 21.200000 350.400000 350.400000 -20.200000
64 1547499486 0.358491 21.200000 358.000000 358.000000 -20.200000
64 1547499487 0.600000 26.000000 373.600000 373.600000 -20.200000
64 1547499488 0.600000 26.000000 389.200000 389.200000 -20.200000
64 1547499489 0.600000 26.000000 404.800000 404.800000 -20.200000
64 1547499490 0.600000 26.000000 420.400000 420.400000 -20.200000
64 1547499491 0.600000 26.000000 436.000000 436.000000 -20.200000
64 1547499492 -0.027586 29.000000 435.200000 435.200000 -20.200000
64 1547499493 -0.027586 29.000000 434.400000 434.400000 -20.200000
64 1547499494 -0.027586 29.000000 433.600000 433.600000 -20.200000
64 1547499495 -0.027586 29.000000 432.800000 432.800000 -20.200000
64 1547499496 -0.027586 29.000000 432.000000 432.000000 -20.200000
64 1547499497 0.030675 32.600000 433.000000 433.000000 -20.200000
64 1547499498 0.030675 32.600000 434.000000 434.000000 -20.200000
64 1547499499 0.030675 32.600000 435.000000 435.000000 -20.200000
64 1547499500 0.030675 32.600000 436.000000 436.000000 -20.200000
64 1547499501 0.030675 32.600000 437.000000 437.000000 -20.200000
64 1547499502 -0.048387 37.200000 435.200000 435.200000 -20.200000
64 1547499503 -0.048387 37.200000 433.400000 433.400000 -20.200000
64 1547499504 -0.048387 37.200000 431.600000 431.600000 -20.200000
64 1547499505 -0.048387 37.200000 429.800000 429.800000 -20.200000
64 1547499506 -0.048387 37.200000 428.000000 428.000000 -20.200000
64 1547499507 -0.109524 42.000000 423.400000 423.400000 -20.200000
64 1547499508 -0.109524 42.000000 418.800000 418.800000 -20.200000
64 1547499509 -0.109524 42.000000 414.200000 414.200000 -20.200000
64 1547499510 -0.109524 42.000000 409.600000 409.600000 -20.200000
64 1547499511 -0.109524 42.000000 405.000000 405.000000 -20.200000
64 1547499512 -0.026316 45.600000 403.800000 403.800000 -20.200000
64 1547499513 -0.026316 45.600000 402.600000 402.600000 -20.200000
64 1547499514 -0.026316 45.600000 401.400000 401.400000 -20.200000
64 1547499515 -0.026316 45.600000 400.200000 400.200000 -20.200000
64 1547499516 -0.026316 45.600000 399.000000 399.000000 -20.200000
64 1547499517 0.020492 48.800000 400.000000 400.000000 -20.200000
64 1547499518 0.020492 48.800000 401.000000 401.000000 -20.200000
64 1547499519 0.020492 48.800000 402.000000 402.000000 -20.200000
64 1547499520 0.020492 48.800000 403.000000 403.000000 -20.200000
64 1547499521 0.020492 48.800000 404.000000 404.000000 -20.200000
64 1547499522 0.023437 51.200000 405.200000 405.200000 -20.200000
64 1547499523 0.023437 51.200000 406.400000 406.400000 -20.200000
64 1547499524 0.023438 51.200000 407.600000 407.600000 -20.200000
64 1547499525 0.023437 51.200000 408.800000 408.800000 -20.200000
64 1547499526 0.023437 51.200000 410.000000 410.000000 -20.200000
64 1547499527 -0.025000 56.000000 408.600000 408.600000 -20.200000
64 1547499528 -0.025000 56.000000 407.200000 407.200000 -20.200000
64 1547499529 -0.025000 56.000000 405.800000 405.800000 -20.200000
64 1547499530 -0.025000 56.000000 404.400000 404.400000 -20.200000
64 1547499531 -0.025000 56.000000 403.000000 403.000000 -20.200000
